	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
1	2.11599634678725	0.462120642271519	0.978873696499594	-0.138755360864244	-1.12554564180203	-1.25284299952168	-1.10999807628367	0.433699127302702	-1.14376602796792	-0.242636278182785	-0.701956708386321	0.812977753479602	-0.797546118571722	-0.612596542843374	0.822967622057469	-0.491523268952773	0.220377555394479	0.346438103800458	-0.286459819547104	-0.47233864382976	-0.072551438250242	-0.0483749471692022	1.39982102341673	-0.39714084044226	-0.532937233913277	0.581616473925756	0.0836056364269488	0.778977029013654	0.244933509551797	0.920383912670803	-0.389390246968185	0.506766733405299	1.23548642502281	-1.97649636776808	0.746993824040277	0.775871828523066	-1.70504755662083	-1.30307110268559	-0.0221502271947182	0.561726504251556	-0.281117506572795	0.67758460930146	1.69023786580328	0.553029879229583	-1.10345999629927	0.632039619264152	0.794521596195796	-1.58939267355139	-2.28932085529405	-0.622232606205409
2	0.462120642271519	-0.138755360864244	0.323365281407275	-1.14376602796792	-0.138755360864244	0.462120642271519	-0.138755360864244	-2.08006750740388	-0.701956708386321	-1.14376602796792	0.368920273277264	-0.138755360864244	-0.368790952321961	0.812977753479602	-0.797546118571722	-1.14376602796792	0.812977753479602	0.859922807294759	0.346438103800458	1.12541513281411	-0.888664109395033	1.51174521864999	-3.17285514858736	-0.491523268952773	-0.357636936364768	-0.0227134353073885	-0.930078074355538	0.304911793805151	0.144647375388183	0.581616473925756	-0.532937233913277	-2.89882384864954	-1.12571858977568	-0.389390246968185	-0.532937233913277	-0.555087461107996	1.23548642502281	-0.469561131598021	-0.532937233913277	-0.39714084044226	-1.30307110268559	0.295135345181953	-1.58418860925839	-1.58418860925839	-1.30307110268559	0.581616473925756	0.581616473925756	-1.30307110268559	-0.0221502271947182	-1.30307110268559
3	-0.138755360864244	-1.28252138883216	-1.28252138883216	-0.701956708386321	-1.14376602796792	-0.138755360864244	-1.14376602796792	-2.2145136886762	0.368920273277264	-0.701956708386321	1.25239825579322	-1.14376602796792	-1.15258775562147	-0.138755360864244	-0.368790952321961	-0.701956708386321	0.442861113061512	-2.80487595790529	0.859922807294759	1.16483460109991	-1.63528929692069	-4.57575596224255	-3.50317547000983	-1.14376602796792	-1.29313297840806	2.01373942978695	-0.849160205317541	1.3510082864834	-0.0625015911828151	-0.0227134353073885	-0.357636936364768	-1.27996441724623	-0.545157491825364	-0.532937233913277	-0.357636936364768	-0.890574170278045	-1.12571858977568	0.109767835247132	-0.357636936364768	-0.491523268952773	-0.469561131598021	-0.0828924512317232	-1.77263223428362	-1.77263223428362	-0.469561131598021	-0.0227134353073885	-0.0227134353073885	-0.469561131598021	-0.532937233913277	-0.469561131598021
4	-1.28252138883216	-1.98447809721848	-1.98447809721848	0.368920273277264	-0.701956708386321	-1.28252138883216	-0.701956708386321	-1.48562419073052	1.25239825579322	0.368920273277264	-0.582696558931392	-0.701956708386321	-0.540666446149675	-1.14376602796792	-1.15258775562147	0.368920273277264	-1.16647946327531	-8.78088814063871	-2.80487595790529	-1.45386767142189	-1.84572273635424	-4.26849136511149	-5.46905933070635	-0.701956708386321	-2.4361919767027	-1.1087862486539	-2.43689900637598	-2.00745474179335	-1.37602542963979	2.01373942978695	-1.29313297840806	-2.18370714868611	0.0863165637192299	-0.357636936364768	-1.29313297840806	-1.65076991477283	-1.68892351979328	-1.67087608160104	-1.29313297840806	-1.14376602796792	0.109767835247132	-1.42182564318985	-0.359793296350889	-0.359793296350889	0.109767835247132	2.01373942978695	2.01373942978695	0.109767835247132	-0.496392297229012	0.109767835247132
5	-1.98447809721848	-1.61555782394122	-1.61555782394122	1.25239825579322	0.368920273277264	-1.98447809721848	0.368920273277264	1.08065208292081	-1.28465326731771	1.25239825579322	0.610149209356949	-3.89957109183423	1.72177952105107	-0.701956708386321	-0.540666446149675	1.25239825579322	1.31178272140062	-9.36863042254058	-8.78088814063871	-1.07883428824321	-0.333036435109058	-9.12552502410081	-1.178293354732	0.368920273277264	-5.25907264946851	-0.827516846963205	-3.13814868508902	-1.29617895281838	-3.85801761989256	-1.1087862486539	-2.4361919767027	-4.08696189147553	-0.486442599383541	-1.29313297840806	-2.4361919767027	-3.72932495511077	-0.615640144667091	-1.60260695607405	-2.4361919767027	-0.701956708386321	-1.67087608160104	1.19581360353662	-1.56110824635391	-1.56110824635391	-1.67087608160104	-1.1087862486539	-1.1087862486539	-1.67087608160104	-2.43689900637598	-1.67087608160104
6	-1.61555782394122	-0.363159568147997	-0.363159568147997	-1.28465326731771	1.25239825579322	-1.61555782394122	1.25239825579322	1.68952450952657	-3.28942188247728	-1.28465326731771	-0.0548332799692084	-7.87312676830759	0.55208039905114	-3.89957109183423	1.72177952105107	-1.28465326731771	-5.00835734048813	-9.05142012303959	-9.36863042254058	-1.0664809375359	1.62131852907049	-1.969926363527	-1.40202620425139	1.25239825579322	-1.89371575284563	-1.98447809721848	-4.89015237619125	-2.20075361830718	-4.0632590459319	-0.827516846963205	-5.25907264946851	-8.98839760457928	1.05945593923571	-2.4361919767027	-5.25907264946851	-7.69526462617122	-1.67863057246019	-1.10208274405063	-5.25907264946851	0.368920273277264	-1.60260695607405	2.56605078387005	-3.27348303767509	-3.27348303767509	-1.60260695607405	-0.827516846963205	-0.827516846963205	-1.60260695607405	-3.13814868508902	-1.60260695607405
7	-0.363159568147997	-1.64781283546571	-1.64781283546571	-3.28942188247728	-1.28465326731771	-0.363159568147997	-1.28465326731771	-4.02199475074385	-7.9279600482768	-3.28942188247728	-0.426616425213123	-3.25457963084472	-0.315253584254916	-7.87312676830759	0.55208039905114	-3.28942188247728	-1.76890412198501	-4.65660583509611	-9.05142012303959	-1.12521737413468	-0.0322550115244911	-0.512787516606169	-1.42090687007874	-1.28465326731771	0.270064054420746	-1.61555782394122	-0.641317497052409	-2.24833095915121	0.67233503102442	-1.98447809721848	-1.89371575284563	-9.58898037901685	-2.40855708816657	-4.19961671023281	-1.89371575284563	-7.15278840231414	-0.961628842646164	-0.619174633224479	-1.89371575284563	1.25239825579322	-1.10208274405063	-1.21805878695537	-2.70468970012468	-2.70468970012468	-1.10208274405063	-1.98447809721848	-1.98447809721848	-1.10208274405063	-9.15864374130274	-1.10208274405063
8	-1.64781283546571	-4.93723471794299	-4.93723471794299	-7.9279600482768	-3.28942188247728	-1.64781283546571	-3.28942188247728	-1.1532635515009	-3.68119605605784	-7.9279600482768	0.468651143899318	-3.80220939908345	-1.31732838843301	-3.25457963084472	-0.315253584254916	-7.9279600482768	-1.482803810708	-5.22311626916218	-4.65660583509611	-6.90493679424732	-4.57407514979499	-4.35337297286216	-1.27672379393063	-3.28942188247728	-6.30265203359615	-0.363159568147997	-1.01458921289697	-1.30356909271113	-0.947994732534622	-1.61555782394122	0.270064054420746	-5.82326840865769	0.127688013046101	-4.3022728410122	0.270064054420746	-1.62365169842489	-7.52311742974364	-3.37018593081273	0.270064054420746	-1.28465326731771	-0.619174633224479	-0.961628842646164	-1.72125737727511	-1.72125737727511	-0.619174633224479	-1.61555782394122	-1.61555782394122	-0.619174633224479	-9.76684252115322	-0.619174633224479
9	-4.93723471794299	-1.28651947662198	-1.28651947662198	-3.68119605605784	-7.9279600482768	-4.93723471794299	-7.9279600482768	-1.29264844927676	-3.33355825518413	-3.68119605605784	0.516448833428492	-1.2281333021139	0.653137704593961	-3.80220939908345	-1.31732838843301	-3.68119605605784	-1.12410356316824	-1.35580568150696	-5.22311626916218	-6.52668536187331	-1.12173819307541	-9.5033803943509	-2.69715360502024	-7.9279600482768	-1.56220860171178	-1.64781283546571	-9.59207391607343	-1.08277168367929	-7.26428087624232	-0.363159568147997	-1.08767271833911	-1.03348608201876	1.71078001138621	0.397752067466847	-6.30265203359615	-1.18558563878331	-1.17879280409536	-7.39542941669754	-6.30265203359615	-3.28942188247728	-3.37018593081273	-7.52311742974364	-3.98936056403721	-3.98936056403721	-3.37018593081273	-0.363159568147997	-0.363159568147997	-3.37018593081273	-2.98451557642397	-3.37018593081273
10	-1.28651947662198	-4.96771553267982	-5.33087510082781	-3.33355825518413	-3.68119605605784	-1.28651947662198	-3.68119605605784	-6.36161660664801	-0.711684468685404	-3.33355825518413	-0.0446810810929916	-1.31845764504087	1.09336653274203	-1.2281333021139	0.653137704593961	-3.33355825518413	-2.62477895228065	-1.5881730055429	-1.35580568150696	-2.43857736518625	-1.16091561043346	-1.33946646818382	-2.20097270381845	-1.10766254727554	-1.01655238695271	-4.93723471794299	-9.49016864998858	-1.38432028269115	-9.08532603145542	-1.64781283546571	-2.68394679478719	-2.25212925258405	0.39471846283175	0.623107293047098	-1.56220860171178	-8.8983467173267	-1.67332259628011	0.531987207290852	-1.56220860171178	-7.9279600482768	-7.39542941669754	-1.17879280409536	-1.07656153475103	-1.07656153475103	-7.39542941669754	-1.64781283546571	-1.64781283546571	-7.39542941669754	-1.01048614326796	-7.39542941669754
11	-4.96771553267982	-8.30127378786395	-9.94908662332966	-0.711684468685404	-3.33355825518413	-4.96771553267982	-3.33355825518413	-2.9518761911275	-1.36313872613386	-1.99820394530738	-0.249650031537109	-4.67302472336795	-1.35580568150696	-1.31845764504087	1.09336653274203	-0.711684468685404	-5.21839973309063	-6.8739974271864	-1.5881730055429	-2.97249328823404	-4.44122080245967	-9.40678557947045	-2.10519775477817	-2.80157104789328	-8.48441700910035	-1.28651947662198	-2.12421493422824	-1.20293047185053	-2.19534519104807	-4.93723471794299	-2.17746799738617	-3.0773918886928	0.0573012512066829	-2.28922833195544	-1.01655238695271	-4.83089024124854	-4.22808298438106	-1.27860413344836	-1.01655238695271	-1.10766254727554	0.531987207290852	-1.67332259628011	-6.86344220940669	-6.86344220940669	0.531987207290852	-4.93723471794299	-4.93723471794299	0.531987207290852	-2.79034190382568	0.531987207290852
12	-8.30127378786395	-9.01295825654935	-1.39501929744923	-1.36313872613386	-0.711684468685404	-8.30127378786395	-0.711684468685404	-3.43062887632623	-4.92267475490506	-6.33085425881368	-0.0320235035096364	-1.01184700481558	-1.5881730055429	-4.67302472336795	-1.35580568150696	-1.36313872613386	-1.26876513300037	-1.2223667802934	-6.8739974271864	-8.07692789903693	-3.51325551657868	-1.06345090817531	-2.77754213328195	-1.99028860213377	-1.27000930601493	-4.96771553267982	-1.12859880569936	-1.06575156237774	-1.01577396053805	-1.28651947662198	-1.292563781156	-1.2951113338442	-1.19182426953817	-2.12016674617949	-8.48441700910035	-1.25783612847459	-1.25802052943273	-5.18733412012709	-8.48441700910035	-2.80157104789328	-1.27860413344836	-4.93976745306647	-0.74661692615751	-0.74661692615751	-1.27860413344836	-1.28651947662198	-1.28651947662198	-1.27860413344836	-2.33501003199358	-1.27860413344836
13	-9.01295825654935	-1.03760969826832	-1.16626164593052	-4.92267475490506	-1.36313872613386	-9.01295825654935	-1.36313872613386	-7.87398648658182	-1.04387050832522	-1.3223948542769	1.52708542815207	-2.42658963430917	-6.8739974271864	-1.01184700481558	-1.5881730055429	-4.92267475490506	-3.59347781528176	-5.20413176759113	-1.2223667802934	-2.28811834267114	-3.35342732826763	-1.32488017846742	-1.8732443089413	-6.55047284626095	-1.29211044503632	-8.30127378786395	-3.2602979081487	-9.11213816801785	-6.2097767590814	-4.96771553267982	-4.78326482259361	-4.68273983335042	0.215806446147191	-5.99764356727286	-1.27000930601493	-1.10495376489595	-1.20056576968664	-1.09342618080713	-1.27000930601493	-1.99028860213377	-5.18733412012709	-2.6211592555666	-6.46593825357545	-6.46593825357545	-5.18733412012709	-4.96771553267982	-4.96771553267982	-1.42002923766764	-1.31574417324683	-5.18733412012709
14	-1.03760969826832	-5.96028445317338	-1.09279999858532	-1.04387050832522	-4.92267475490506	-1.03760969826832	-4.92267475490506	-1.28405426904167	-0.899504206157103	-1.00568287648746	-0.196423594908794	-6.24755493337248	-1.2223667802934	-2.42658963430917	-6.8739974271864	-1.04387050832522	-1.20770450003394	-8.12079924231377	-5.20413176759113	-1.4316269935609	-1.1473147601166	-2.00784182713338	-3.45232500289835	-1.43173747235761	-1.9189933285932	-9.01295825654935	-7.84258329129727	-1.26362753069659	-3.91326970060291	-8.30127378786395	-4.64553777330395	-1.20730188349028	0.326863631128003	-7.92088570471405	-1.29211044503632	-7.24485958440167	-1.50887229963604	-2.25476862955438	-1.29211044503632	-6.55047284626095	-1.09342618080713	-6.12324052459169	-6.28076030093422	-6.28076030093422	-1.09342618080713	-9.66441251399781	-8.30127378786395	-2.13103587907545	-2.28185631083052	-1.09342618080713
